Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,98.0,99.16000366210938,97.05999755859375,98.8499984741211,97.53950500488281,1290800
2021-01-04,99.7300033569336,99.98999786376953,96.9800033569336,97.83999633789062,96.54290008544922,3429700
2021-01-05,97.79000091552734,100.58000183105469,97.79000091552734,100.13999938964844,98.81240844726562,2171500
2021-01-06,103.0,107.6500015258789,102.55999755859375,107.37999725341797,105.95642852783203,4394000
2021-01-07,108.6500015258789,111.54000091552734,108.0,110.7300033569336,109.26202392578125,4795700
2021-01-08,111.0,111.77999877929688,108.63999938964844,110.55999755859375,109.0942611694336,3001100
2021-01-11,108.2300033569336,109.94999694824219,107.0,109.30999755859375,107.86083984375,3312900
2021-01-12,110.26000213623047,111.69999694824219,108.7300033569336,110.76000213623047,109.29161834716797,3119900
2021-01-13,110.55000305175781,113.13999938964844,110.55000305175781,112.08000183105469,110.59412384033203,3015900
2021-01-14,113.02999877929688,115.4800033569336,112.2699966430664,114.4000015258789,112.88336944580078,2841600
2021-01-15,112.2300033569336,113.69000244140625,111.25,112.52999877929688,111.03814697265625,3396100
2021-01-19,114.25,114.83000183105469,112.55999755859375,112.86000061035156,111.36377716064453,3399600
2021-01-20,113.06999969482422,114.18000030517578,111.0199966430664,111.37999725341797,109.90338897705078,3931300
2021-01-21,110.36000061035156,110.98999786376953,106.8499984741211,108.54000091552734,107.1010513305664,6253800
2021-01-22,107.11000061035156,107.41000366210938,103.83000183105469,105.33999633789062,103.94347381591797,5438600
2021-01-25,104.0,104.44000244140625,100.68000030517578,102.52999877929688,101.17072296142578,3733200
2021-01-26,102.98999786376953,103.0,99.81999969482422,99.93000030517578,98.60519409179688,4237600
2021-01-27,103.19000244140625,108.22000122070312,100.87999725341797,102.69000244140625,101.32860565185547,7617300
2021-01-28,104.5,108.41000366210938,103.04000091552734,106.83999633789062,105.423583984375,4667500
2021-01-29,105.47000122070312,107.48999786376953,103.38999938964844,104.26000213623047,102.8777847290039,3535400
2021-02-01,105.12999725341797,105.97000122070312,102.56999969482422,102.86000061035156,101.49635314941406,3712600
2021-02-02,103.94000244140625,107.29000091552734,103.68000030517578,106.04000091552734,104.63419342041016,4621200
2021-02-03,105.94000244140625,107.55000305175781,105.56999969482422,107.20999908447266,105.78868103027344,3947700
2021-02-04,107.98999786376953,112.94999694824219,107.86000061035156,112.66000366210938,111.16642761230469,5819400
2021-02-05,114.5,115.52999877929688,113.4000015258789,114.4800033569336,112.9623031616211,3925700
2021-02-08,115.01000213623047,116.91000366210938,114.80000305175781,116.0,114.46215057373047,3391700
2021-02-09,115.58000183105469,117.4000015258789,114.2699966430664,115.93000030517578,114.39307403564453,4071400
2021-02-10,116.94000244140625,118.4000015258789,116.0999984741211,117.62000274658203,116.06067657470703,3982600
2021-02-11,118.0,118.43000030517578,115.75,117.16000366210938,115.60677337646484,3273600
2021-02-12,116.79000091552734,118.7300033569336,116.79000091552734,117.75,116.18894958496094,2497200
2021-02-16,117.45999908447266,120.55999755859375,116.44000244140625,119.80000305175781,118.61470794677734,3985400
2021-02-17,119.37000274658203,120.9800033569336,117.72000122070312,118.91000366210938,117.7335205078125,3104200
2021-02-18,117.5,118.29000091552734,115.30999755859375,117.0199966430664,115.86221313476562,2348900
2021-02-19,118.56999969482422,120.41999816894531,117.93000030517578,119.55999755859375,118.37708282470703,2989200
2021-02-22,119.44999694824219,123.02999877929688,119.12000274658203,122.58000183105469,121.3672103881836,2902200
2021-02-23,123.73999786376953,124.43000030517578,120.44999694824219,122.54000091552734,121.32759857177734,3003200
2021-02-24,122.45999908447266,125.75,122.3499984741211,124.4800033569336,123.2484130859375,3314200
2021-02-25,125.4800033569336,125.70999908447266,118.87999725341797,119.23999786376953,118.06024932861328,4068000
2021-02-26,119.52999877929688,121.31999969482422,116.66999816894531,120.19000244140625,119.00084686279297,3996000
2021-03-01,122.37999725341797,124.80000305175781,121.87000274658203,123.93000030517578,122.70384979248047,2714800
2021-03-02,123.5,124.70999908447266,122.87000274658203,123.45999908447266,122.2385025024414,2486600
2021-03-03,124.33999633789062,127.05000305175781,124.33999633789062,125.41000366210938,124.16920471191406,3043800
2021-03-04,124.43000030517578,126.19000244140625,122.0,125.94000244140625,124.69396209716797,4583700
2021-03-05,127.30000305175781,128.4499969482422,120.77999877929688,127.69999694824219,126.4365463256836,4443000
2021-03-08,128.6999969482422,130.63999938964844,127.9000015258789,128.69000244140625,127.41675567626953,2684200
2021-03-09,127.18000030517578,129.13999938964844,125.51000213623047,126.30000305175781,125.05039978027344,2564100
2021-03-10,127.25,130.0399932861328,126.91999816894531,129.52999877929688,128.24844360351562,2068600
2021-03-11,128.8300018310547,132.61000061035156,128.72000122070312,132.10000610351562,130.79302978515625,2296100
2021-03-12,133.9499969482422,134.6999969482422,131.64999389648438,132.5500030517578,131.2385711669922,2217400
2021-03-15,132.5,132.72999572753906,128.8000030517578,132.60000610351562,131.28807067871094,3208100
2021-03-16,131.50999450683594,131.6699981689453,128.1199951171875,128.49000549316406,127.21874237060547,3221700
2021-03-17,129.94000244140625,131.67999267578125,127.27999877929688,131.64999389648438,130.34747314453125,2840800
2021-03-18,132.2899932861328,133.5800018310547,127.63999938964844,128.30999755859375,127.04051208496094,2443800
2021-03-19,127.37999725341797,128.07000732421875,123.94999694824219,126.43000030517578,125.17911529541016,3318700
2021-03-22,125.4800033569336,126.41999816894531,124.38999938964844,125.22000122070312,123.9810791015625,2090400
2021-03-23,123.94999694824219,125.33000183105469,121.20999908447266,122.41000366210938,121.19889068603516,3862500
2021-03-24,124.29000091552734,126.41000366210938,123.52999877929688,123.91000366210938,122.68405151367188,2096700
2021-03-25,123.37000274658203,128.1300048828125,121.44000244140625,127.87000274658203,126.60486602783203,2716500
2021-03-26,129.86000061035156,130.49000549316406,126.56999969482422,129.58999633789062,128.30784606933594,2864900
2021-03-29,127.66000366210938,128.39999389648438,124.94999694824219,126.48999786376953,125.23851776123047,2128500
2021-03-30,127.22000122070312,128.85000610351562,126.45999908447266,128.55999755859375,127.28803253173828,2732400
2021-03-31,128.22000122070312,129.47000122070312,126.91000366210938,127.2300033569336,125.97119903564453,2389100
