Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,119.70999908447266,121.05999755859375,119.16000366210938,120.91000366210938,119.51671600341797,1747800
2021-01-04,121.30000305175781,121.80000305175781,116.8499984741211,118.04000091552734,116.6797866821289,3472100
2021-01-05,118.26000213623047,119.27999877929688,117.0999984741211,118.66999816894531,117.3025131225586,2112700
2021-01-06,121.0,124.7300033569336,120.80999755859375,123.05999755859375,121.64192962646484,5861500
2021-01-07,124.0999984741211,125.69000244140625,117.3499984741211,121.66000366210938,120.67975616455078,8696600
2021-01-08,122.06999969482422,122.19999694824219,119.5199966430664,121.77999877929688,120.79878234863281,2934500
2021-01-11,120.41999816894531,121.41000366210938,119.38999938964844,121.05999755859375,120.0845718383789,3311000
2021-01-12,122.0,122.31999969482422,120.72000122070312,121.62000274658203,120.64006805419922,2671300
2021-01-13,121.5999984741211,123.88999938964844,121.16000366210938,122.4000015258789,121.41378784179688,3678300
2021-01-14,122.6500015258789,124.5,122.08999633789062,123.77999877929688,122.78265380859375,3404700
2021-01-15,122.4800033569336,122.86000061035156,121.70999908447266,122.1500015258789,121.1657943725586,3948200
2021-01-19,125.48999786376953,128.05999755859375,124.23999786376953,126.75,125.7287368774414,5818500
2021-01-20,127.19000244140625,129.5399932861328,127.06999969482422,128.94000244140625,127.9011001586914,4090200
2021-01-21,128.2899932861328,128.88999938964844,126.0999984741211,127.43000030517578,126.40325164794922,3654900
2021-01-22,125.73999786376953,127.05999755859375,124.87999725341797,126.13999938964844,125.12364196777344,2954800
2021-01-25,124.23999786376953,125.0,120.31999969482422,121.1500015258789,120.17385864257812,6156700
2021-01-26,118.75,120.29000091552734,115.72000122070312,116.1500015258789,115.21414184570312,8932500
2021-01-27,114.86000061035156,116.80000305175781,112.0999984741211,114.08999633789062,113.17073822021484,5816900
2021-01-28,117.43000030517578,120.37999725341797,116.5999984741211,118.97000122070312,118.01142120361328,5788500
2021-01-29,117.73999786376953,118.38999938964844,115.80999755859375,116.26000213623047,115.32325744628906,5059300
2021-02-01,117.69999694824219,119.29000091552734,117.0,117.02999877929688,116.08705139160156,3359800
2021-02-02,118.29000091552734,122.41999816894531,118.27999877929688,120.69999694824219,119.72747802734375,4036700
2021-02-03,120.08000183105469,120.9800033569336,119.55999755859375,120.44000244140625,119.4695816040039,2782500
2021-02-04,120.98999786376953,125.41000366210938,120.80000305175781,124.9000015258789,123.89363861083984,3915900
2021-02-05,126.62000274658203,127.33999633789062,125.62999725341797,126.27999877929688,125.26251983642578,3184200
2021-02-08,126.87000274658203,128.39999389648438,126.75,127.98999786376953,126.958740234375,3360900
2021-02-09,127.6500015258789,127.66000366210938,126.19999694824219,126.68000030517578,125.65929412841797,2175000
2021-02-10,127.62999725341797,128.6999969482422,126.83999633789062,128.22999572753906,127.19680786132812,2929100
2021-02-11,127.44999694824219,129.1199951171875,126.9800033569336,128.30999755859375,127.27616119384766,3733000
2021-02-12,128.19000244140625,130.4600067138672,128.0,129.6199951171875,128.57562255859375,2873300
2021-02-16,128.91000366210938,130.91000366210938,128.25,130.67999267578125,129.62705993652344,2730600
2021-02-17,130.0800018310547,131.16000366210938,128.44000244140625,128.55999755859375,127.52413940429688,3088800
2021-02-18,127.48999786376953,128.8300018310547,126.08000183105469,128.49000549316406,127.4547119140625,2269700
